Store_ID,Date,Region,Brand,Budget_Local
S0856,2024-02-10,Taiwan,KFC,287985.76598968037
S0857,2024-02-10,Taiwan,KFC,175052.41592732535
S0858,2024-02-10,Taiwan,KFC,256186.57822183092
S0859,2024-02-10,Taiwan,KFC,216573.58317605194
S0860,2024-02-10,Taiwan,KFC,225234.48631105432
S0861,2024-02-10,Taiwan,KFC,275897.34896856523
S0862,2024-02-10,Taiwan,KFC,153836.93085860406
S0863,2024-02-10,Taiwan,KFC,275043.10645417037
S0864,2024-02-10,Taiwan,KFC,294096.3627660679
S0865,2024-02-10,Taiwan,KFC,328677.36761006888
S0866,2024-02-10,Taiwan,KFC,260021.78312695478
S0867,2024-02-10,Taiwan,KFC,191658.52209202992
S0868,2024-02-10,Taiwan,KFC,189068.00483794112
S0870,2024-02-10,Taiwan,KFC,306374.855672634
S0871,2024-02-10,Taiwan,KFC,349815.57188559941
S0872,2024-02-10,Taiwan,KFC,258971.48354786652
S0873,2024-02-10,Taiwan,KFC,294696.7690565894
S0874,2024-02-10,Taiwan,KFC,275826.79187256674
S0875,2024-02-10,Taiwan,KFC,211268.1830768075
S0876,2024-02-10,Taiwan,KFC,58796.8805344694
S0877,2024-02-10,Taiwan,KFC,223592.5441674625
S0878,2024-02-10,Taiwan,KFC,186551.09417035122
S0879,2024-02-10,Taiwan,KFC,203038.7522217189
S0880,2024-02-10,Taiwan,KFC,153039.10570902811
S0881,2024-02-10,Taiwan,KFC,233702.75704352412
S0882,2024-02-10,Taiwan,KFC,290931.08179071639
S0883,2024-02-10,Taiwan,KFC,196066.95239712394
S0884,2024-02-10,Taiwan,KFC,183600.36321012705
S0885,2024-02-10,Taiwan,KFC,232297.94532625689
S0886,2024-02-10,Taiwan,KFC,151892.87134322349
S0887,2024-02-10,Taiwan,KFC,197285.77792462544
S0888,2024-02-10,Taiwan,KFC,220890.2852050174
S0889,2024-02-10,Taiwan,KFC,284112.99451241607
S0890,2024-02-10,Taiwan,KFC,167200.80798660978
S0891,2024-02-10,Taiwan,KFC,173725.51014501779
S0892,2024-02-10,Taiwan,KFC,182975.52352347309
S0893,2024-02-10,Taiwan,KFC,154280.57545149716
S0894,2024-02-10,Taiwan,KFC,298495.945477535
S0895,2024-02-10,Taiwan,KFC,182963.87612599481
S0896,2024-02-10,Taiwan,KFC,191543.17586661302
S0897,2024-02-10,Taiwan,KFC,224760.81018341804
S0898,2024-02-10,Taiwan,KFC,179048.32383721339
S0899,2024-02-10,Taiwan,KFC,294238.09683946945
S0900,2024-02-10,Taiwan,KFC,328097.08705909946
S0901,2024-02-10,Taiwan,KFC,234053.32632882029
S0902,2024-02-10,Taiwan,KFC,152526.30802795282
S0903,2024-02-10,Taiwan,KFC,170162.00556557594
S0904,2024-02-10,Taiwan,KFC,218218.90342358532
S0905,2024-02-10,Taiwan,KFC,242706.21461174943
S0906,2024-02-10,Taiwan,KFC,162771.72144936564
S0907,2024-02-10,Taiwan,KFC,197664.90613618665
S0908,2024-02-10,Taiwan,KFC,161658.80193562908
S0909,2024-02-10,Taiwan,KFC,270469.69247973803
S0910,2024-02-10,Taiwan,KFC,168197.42732658205
S0911,2024-02-10,Taiwan,KFC,121363.68421396952
S0912,2024-02-10,Taiwan,KFC,244525.78019699021
S0913,2024-02-10,Taiwan,KFC,141683.20122671628
S0914,2024-02-10,Taiwan,KFC,236217.40294345818
S0915,2024-02-10,Taiwan,KFC,172421.82868679386
S0916,2024-02-10,Taiwan,KFC,146054.38793384371
S0917,2024-02-10,Taiwan,KFC,329356.47291582637
S0918,2024-02-10,Taiwan,KFC,146784.88777305884
S0919,2024-02-10,Taiwan,KFC,159954.21556226714
S0920,2024-02-10,Taiwan,KFC,179561.84469156282
S0921,2024-02-10,Taiwan,KFC,198932.50690062888
S0922,2024-02-10,Taiwan,KFC,237298.23248073162
S0923,2024-02-10,Taiwan,KFC,115719.46867837
S0924,2024-02-10,Taiwan,KFC,202470.74265830481
S0925,2024-02-10,Taiwan,KFC,161045.93446223444
S0926,2024-02-10,Taiwan,KFC,172002.92263391867
S0927,2024-02-10,Taiwan,KFC,182622.13149729249
S0928,2024-02-10,Taiwan,KFC,181937.04405011007
S0929,2024-02-10,Taiwan,KFC,223969.34796474766
S0930,2024-02-10,Taiwan,KFC,197823.12998761731
S0931,2024-02-10,Taiwan,KFC,134241.09093026
S0932,2024-02-10,Taiwan,KFC,235195.66722684007
S0933,2024-02-10,Taiwan,KFC,206655.86757460225
S0934,2024-02-10,Taiwan,KFC,121079.7565579237
S0935,2024-02-10,Taiwan,KFC,113635.04266809607
S0936,2024-02-10,Taiwan,KFC,181629.63403843335
S0937,2024-02-10,Taiwan,KFC,112041.60160512895
S0938,2024-02-10,Taiwan,KFC,162993.45374821444
S0939,2024-02-10,Taiwan,KFC,224058.73877988791
S0940,2024-02-10,Taiwan,KFC,165933.07294768238
S0941,2024-02-10,Taiwan,KFC,200467.10838932064
S0942,2024-02-10,Taiwan,KFC,180095.59259208321
S0943,2024-02-10,Taiwan,KFC,122813.54204975454
S0944,2024-02-10,Taiwan,KFC,137820.61039324963
S0945,2024-02-10,Taiwan,KFC,241682.07701203978
S0946,2024-02-10,Taiwan,KFC,129177.26985501203
S0947,2024-02-10,Taiwan,KFC,145483.76090681384
S0948,2024-02-10,Taiwan,KFC,248767.89931690495
S0949,2024-02-10,Taiwan,KFC,202538.59960035511
S0950,2024-02-10,Taiwan,KFC,182544.11701128216
S0951,2024-02-10,Taiwan,KFC,28298.429877320475
S0952,2024-02-10,Taiwan,KFC,138154.84457720356
S0953,2024-02-10,Taiwan,KFC,178435.85133314063
S0954,2024-02-10,Taiwan,KFC,251443.91904845776
S0955,2024-02-10,Taiwan,KFC,209415.86068045904
S0956,2024-02-10,Taiwan,KFC,206856.77393734016
S0957,2024-02-10,Taiwan,KFC,103315.90407148385
S0958,2024-02-10,Taiwan,KFC,178349.17101543033
S0959,2024-02-10,Taiwan,KFC,114970.26952403286
S0960,2024-02-10,Taiwan,KFC,157167.90215324692
S0961,2024-02-10,Taiwan,KFC,142678.2724347786
S0962,2024-02-10,Taiwan,KFC,185830.43934887549
S0963,2024-02-10,Taiwan,KFC,287382.78802074975
S0964,2024-02-10,Taiwan,KFC,206242.08982786789
S0965,2024-02-10,Taiwan,KFC,148979.07151520238
S0966,2024-02-10,Taiwan,KFC,104350.89218154266
S0967,2024-02-10,Taiwan,KFC,192125.24423709454
S0968,2024-02-10,Taiwan,KFC,278167.22488567833
S0969,2024-02-10,Taiwan,KFC,138461.77384229467
S0970,2024-02-10,Taiwan,KFC,166054.19484313641
S0971,2024-02-10,Taiwan,KFC,134622.32393790002
S0972,2024-02-10,Taiwan,KFC,363059.48776210239
S0973,2024-02-10,Taiwan,KFC,163914.66797408005
S0974,2024-02-10,Taiwan,KFC,123934.66234813293
S0975,2024-02-10,Taiwan,KFC,126336.64637424213
S0976,2024-02-10,Taiwan,KFC,179223.2509768382
S0977,2024-02-10,Taiwan,KFC,217142.64391107924
S0978,2024-02-10,Taiwan,KFC,162420.32812422176
S0979,2024-02-10,Taiwan,KFC,204062.28027959616
S0980,2024-02-10,Taiwan,KFC,113999.14119787667
S0981,2024-02-10,Taiwan,KFC,176239.70559008862
S0982,2024-02-10,Taiwan,KFC,144412.49548939016
S0983,2024-02-10,Taiwan,KFC,141375.48950530589
S0984,2024-02-10,Taiwan,KFC,205087.729055973
S0985,2024-02-10,Taiwan,KFC,142502.40535675114
S0164,2024-02-10,Taiwan,Pizza Hut,222118.9365140631
S0233,2024-02-10,Taiwan,Pizza Hut,127534.68836640865
S0205,2024-02-10,Taiwan,Pizza Hut,255066.02219604256
S0076,2024-02-10,Taiwan,Pizza Hut,124617.42392467361
S0244,2024-02-10,Taiwan,Pizza Hut,114008.84235748267
S0124,2024-02-10,Taiwan,Pizza Hut,137627.75388325736
S0326,2024-02-10,Taiwan,Pizza Hut,133553.95849982908
S0080,2024-02-10,Taiwan,Pizza Hut,213011.45473038385
S0089,2024-02-10,Taiwan,Pizza Hut,257030.20119550847
S0024,2024-02-10,Taiwan,Pizza Hut,181865.21958434867
S0225,2024-02-10,Taiwan,Pizza Hut,155557.83026594218
S0240,2024-02-10,Taiwan,Pizza Hut,160606.38381165516
S0163,2024-02-10,Taiwan,Pizza Hut,133193.9413441807
S0279,2024-02-10,Taiwan,Pizza Hut,104502.97319509563
S0129,2024-02-10,Taiwan,Pizza Hut,149548.10909954808
S0218,2024-02-10,Taiwan,Pizza Hut,140971.91378409305
S0296,2024-02-10,Taiwan,Pizza Hut,48253.244889703274
S0016,2024-02-10,Taiwan,Pizza Hut,188395.97555174583
S0120,2024-02-10,Taiwan,Pizza Hut,117961.4992664743
S0200,2024-02-10,Taiwan,Pizza Hut,114862.33387090664
S0029,2024-02-10,Taiwan,Pizza Hut,174544.39188381113
S0179,2024-02-10,Taiwan,Pizza Hut,177474.12633910944
S0038,2024-02-10,Taiwan,Pizza Hut,181098.20325031955
S0091,2024-02-10,Taiwan,Pizza Hut,221840.70086045246
S0211,2024-02-10,Taiwan,Pizza Hut,122954.01999191275
S0012,2024-02-10,Taiwan,Pizza Hut,257836.10720672234
S0222,2024-02-10,Taiwan,Pizza Hut,79737.511957872135
S0017,2024-02-10,Taiwan,Pizza Hut,282797.24907319795
S0085,2024-02-10,Taiwan,Pizza Hut,277607.51181257807
S0181,2024-02-10,Taiwan,Pizza Hut,164297.39599845686
S0011,2024-02-10,Taiwan,Pizza Hut,215760.24751476402
S0308,2024-02-10,Taiwan,Pizza Hut,51630.594402329538
S0109,2024-02-10,Taiwan,Pizza Hut,356588.23286891048
S0040,2024-02-10,Taiwan,Pizza Hut,214938.61575742392
S0118,2024-02-10,Taiwan,Pizza Hut,136955.63378603783
S0083,2024-02-10,Taiwan,Pizza Hut,234043.72659005164
S0234,2024-02-10,Taiwan,Pizza Hut,126340.36177386907
S0241,2024-02-10,Taiwan,Pizza Hut,162345.3735980677
S0247,2024-02-10,Taiwan,Pizza Hut,98734.119637138312
S0111,2024-02-10,Taiwan,Pizza Hut,258319.69639167364
S0272,2024-02-10,Taiwan,Pizza Hut,135783.3969565866
S0159,2024-02-10,Taiwan,Pizza Hut,171212.25133590726
S0113,2024-02-10,Taiwan,Pizza Hut,185461.31795941369
S0125,2024-02-10,Taiwan,Pizza Hut,137478.36280768437
S0188,2024-02-10,Taiwan,Pizza Hut,96028.353136043675
S0115,2024-02-10,Taiwan,Pizza Hut,169112.57608120033
S0093,2024-02-10,Taiwan,Pizza Hut,117238.35809211337
S0116,2024-02-10,Taiwan,Pizza Hut,215221.62801057982
S0193,2024-02-10,Taiwan,Pizza Hut,188811.41081175097
S0309,2024-02-10,Taiwan,Pizza Hut,59030.875282856177
S0055,2024-02-10,Taiwan,Pizza Hut,241014.68880840423
S0147,2024-02-10,Taiwan,Pizza Hut,174925.22360577941
S0310,2024-02-10,Taiwan,Pizza Hut,61983.127603520858
S0232,2024-02-10,Taiwan,Pizza Hut,140183.1714290801
S0275,2024-02-10,Taiwan,Pizza Hut,94447.083554617755
S0117,2024-02-10,Taiwan,Pizza Hut,148562.0305268307
S0028,2024-02-10,Taiwan,Pizza Hut,196858.07520264413
S0081,2024-02-10,Taiwan,Pizza Hut,175612.77444404035
S0156,2024-02-10,Taiwan,Pizza Hut,94209.1296928084
S0201,2024-02-10,Taiwan,Pizza Hut,119414.89858967559
S0110,2024-02-10,Taiwan,Pizza Hut,224073.84353621371
S0186,2024-02-10,Taiwan,Pizza Hut,198489.98130121114
S0048,2024-02-10,Taiwan,Pizza Hut,242012.27787889293
S0143,2024-02-10,Taiwan,Pizza Hut,136486.50309587971
S0135,2024-02-10,Taiwan,Pizza Hut,218325.63221819454
S0049,2024-02-10,Taiwan,Pizza Hut,147228.90221351458
S0136,2024-02-10,Taiwan,Pizza Hut,206837.11069072457
S0207,2024-02-10,Taiwan,Pizza Hut,131598.07005754768
S0305,2024-02-10,Taiwan,Pizza Hut,56980.3526885494
S0162,2024-02-10,Taiwan,Pizza Hut,199571.41526775406
S0170,2024-02-10,Taiwan,Pizza Hut,150216.11083664725
S0096,2024-02-10,Taiwan,Pizza Hut,223986.06645655393
S0195,2024-02-10,Taiwan,Pizza Hut,187971.70757910513
S0261,2024-02-10,Taiwan,Pizza Hut,147852.47811097058
S0294,2024-02-10,Taiwan,Pizza Hut,70936.917965221961
S0257,2024-02-10,Taiwan,Pizza Hut,109059.15961327031
S0223,2024-02-10,Taiwan,Pizza Hut,122332.82052547968
S0245,2024-02-10,Taiwan,Pizza Hut,135564.36476883624
S0254,2024-02-10,Taiwan,Pizza Hut,132893.46250384432
S0157,2024-02-10,Taiwan,Pizza Hut,140987.13430134745
S0192,2024-02-10,Taiwan,Pizza Hut,141555.59112028108
S0276,2024-02-10,Taiwan,Pizza Hut,125793.53016431775
S0099,2024-02-10,Taiwan,Pizza Hut,202432.33793999214
S0105,2024-02-10,Taiwan,Pizza Hut,240682.0414078474
S0054,2024-02-10,Taiwan,Pizza Hut,211593.4880008004
S0300,2024-02-10,Taiwan,Pizza Hut,48527.80268486026
S0178,2024-02-10,Taiwan,Pizza Hut,154428.55644030817
S0262,2024-02-10,Taiwan,Pizza Hut,177870.55437829919
S0153,2024-02-10,Taiwan,Pizza Hut,153948.58615896705
S0217,2024-02-10,Taiwan,Pizza Hut,243192.54049039548
S0056,2024-02-10,Taiwan,Pizza Hut,172367.77699371724
S0177,2024-02-10,Taiwan,Pizza Hut,239516.45212296749
S0298,2024-02-10,Taiwan,Pizza Hut,49650.062018182769
S0060,2024-02-10,Taiwan,Pizza Hut,216952.45415101069
S0176,2024-02-10,Taiwan,Pizza Hut,180140.83774042228
S0197,2024-02-10,Taiwan,Pizza Hut,114416.52191377994
S0194,2024-02-10,Taiwan,Pizza Hut,133277.42569880819
S0160,2024-02-10,Taiwan,Pizza Hut,202114.58863994663
S0074,2024-02-10,Taiwan,Pizza Hut,199791.61273835739
S0161,2024-02-10,Taiwan,Pizza Hut,149620.65579228787
S0230,2024-02-10,Taiwan,Pizza Hut,170645.40635516593
S0140,2024-02-10,Taiwan,Pizza Hut,174880.85321780277
S0304,2024-02-10,Taiwan,Pizza Hut,51159.424969569089
S0130,2024-02-10,Taiwan,Pizza Hut,197792.39169005898
S0022,2024-02-10,Taiwan,Pizza Hut,175780.28580191333
S0057,2024-02-10,Taiwan,Pizza Hut,203351.18981920386
S0020,2024-02-10,Taiwan,Pizza Hut,175178.18329338825
S0103,2024-02-10,Taiwan,Pizza Hut,144643.05891864953
S0122,2024-02-10,Taiwan,Pizza Hut,153889.87808131281
S0073,2024-02-10,Taiwan,Pizza Hut,240677.22903977006
S0250,2024-02-10,Taiwan,Pizza Hut,103769.24160942057
S0134,2024-02-10,Taiwan,Pizza Hut,237443.9417868538
S0277,2024-02-10,Taiwan,Pizza Hut,108613.52541697075
S0009,2024-02-10,Taiwan,Pizza Hut,246838.58406229204
S0165,2024-02-10,Taiwan,Pizza Hut,140077.36642064402
S0063,2024-02-10,Taiwan,Pizza Hut,151034.24818440189
S0187,2024-02-10,Taiwan,Pizza Hut,131611.85319505469
S0246,2024-02-10,Taiwan,Pizza Hut,146977.74255307377
S0100,2024-02-10,Taiwan,Pizza Hut,194653.87978228703
S0128,2024-02-10,Taiwan,Pizza Hut,183482.66754818289
S0050,2024-02-10,Taiwan,Pizza Hut,205376.25109446718
S0273,2024-02-10,Taiwan,Pizza Hut,142007.76075804126
S0075,2024-02-10,Taiwan,Pizza Hut,154979.06963153181
S0094,2024-02-10,Taiwan,Pizza Hut,192726.28979386785
S0146,2024-02-10,Taiwan,Pizza Hut,243471.29891743747
S0154,2024-02-10,Taiwan,Pizza Hut,259677.35340109884
S0008,2024-02-10,Taiwan,Pizza Hut,161253.64030318114
S0030,2024-02-10,Taiwan,Pizza Hut,135761.76665545156
S0052,2024-02-10,Taiwan,Pizza Hut,181216.24404292327
S0258,2024-02-10,Taiwan,Pizza Hut,95132.668937358118
S0282,2024-02-10,Taiwan,Pizza Hut,141842.22868583543
S0155,2024-02-10,Taiwan,Pizza Hut,144777.52851868729
S0149,2024-02-10,Taiwan,Pizza Hut,135201.12888377445
S0267,2024-02-10,Taiwan,Pizza Hut,162084.26835890362
S0071,2024-02-10,Taiwan,Pizza Hut,261042.10312318418
S0180,2024-02-10,Taiwan,Pizza Hut,128919.35448271141
S0243,2024-02-10,Taiwan,Pizza Hut,145787.42626384462
S0070,2024-02-10,Taiwan,Pizza Hut,208298.77091883135
S0185,2024-02-10,Taiwan,Pizza Hut,119758.0832544377
S0297,2024-02-10,Taiwan,Pizza Hut,59955.538628786722
S0065,2024-02-10,Taiwan,Pizza Hut,191888.68723935183
S0037,2024-02-10,Taiwan,Pizza Hut,156550.81566192268
S0138,2024-02-10,Taiwan,Pizza Hut,203947.15141409144
S0027,2024-02-10,Taiwan,Pizza Hut,172360.13698928652
S0151,2024-02-10,Taiwan,Pizza Hut,164218.52174071007
S0221,2024-02-10,Taiwan,Pizza Hut,137955.8874648787
S0226,2024-02-10,Taiwan,Pizza Hut,114858.72076518573
S0303,2024-02-10,Taiwan,Pizza Hut,53446.783142242828
S0107,2024-02-10,Taiwan,Pizza Hut,184732.14213907329
S0084,2024-02-10,Taiwan,Pizza Hut,150097.91153432746
S0090,2024-02-10,Taiwan,Pizza Hut,221976.93544250246
S0005,2024-02-10,Taiwan,Pizza Hut,156943.67817595435
S0301,2024-02-10,Taiwan,Pizza Hut,61909.888377558957
S0190,2024-02-10,Taiwan,Pizza Hut,199127.51036878696
S0034,2024-02-10,Taiwan,Pizza Hut,140369.46424206806
S0238,2024-02-10,Taiwan,Pizza Hut,161430.28766189961
S0286,2024-02-10,Taiwan,Pizza Hut,69436.481294894678
S0307,2024-02-10,Taiwan,Pizza Hut,44755.698395823485
S0189,2024-02-10,Taiwan,Pizza Hut,112969.70949364603
S0231,2024-02-10,Taiwan,Pizza Hut,206660.2535640992
S0141,2024-02-10,Taiwan,Pizza Hut,232627.01665080769
S0213,2024-02-10,Taiwan,Pizza Hut,149747.93744813878
S0289,2024-02-10,Taiwan,Pizza Hut,68796.283114638078
S0088,2024-02-10,Taiwan,Pizza Hut,229386.93222906228
S0203,2024-02-10,Taiwan,Pizza Hut,181767.51151768604
S0025,2024-02-10,Taiwan,Pizza Hut,161723.13642119011
S0002,2024-02-10,Taiwan,Pizza Hut,512801.01830196258
S0032,2024-02-10,Taiwan,Pizza Hut,172580.17165079553
S0227,2024-02-10,Taiwan,Pizza Hut,123045.34838157168
S0126,2024-02-10,Taiwan,Pizza Hut,155007.78597335998
S0046,2024-02-10,Taiwan,Pizza Hut,163837.26896056565
S0280,2024-02-10,Taiwan,Pizza Hut,90033.87632940922
S0112,2024-02-10,Taiwan,Pizza Hut,151269.01459954408
S0035,2024-02-10,Taiwan,Pizza Hut,231012.49893159114
S0252,2024-02-10,Taiwan,Pizza Hut,124473.66532856844
S0292,2024-02-10,Taiwan,Pizza Hut,92831.023803444448
S0191,2024-02-10,Taiwan,Pizza Hut,147413.67451548841
S0278,2024-02-10,Taiwan,Pizza Hut,119067.08717020236
S0283,2024-02-10,Taiwan,Pizza Hut,167041.24571245266
S0220,2024-02-10,Taiwan,Pizza Hut,158588.70822054069
S0183,2024-02-10,Taiwan,Pizza Hut,137094.07025160006
S0208,2024-02-10,Taiwan,Pizza Hut,105425.62903452676
S0290,2024-02-10,Taiwan,Pizza Hut,76027.735819006892
S0148,2024-02-10,Taiwan,Pizza Hut,212123.03618561616
S0210,2024-02-10,Taiwan,Pizza Hut,124501.10602536878
S0270,2024-02-10,Taiwan,Pizza Hut,94593.674181328446
S0271,2024-02-10,Taiwan,Pizza Hut,136560.98216426739
S0007,2024-02-10,Taiwan,Pizza Hut,165703.16388356013
S0293,2024-02-10,Taiwan,Pizza Hut,92015.1871520536
S0235,2024-02-10,Taiwan,Pizza Hut,118613.81082059488
S0139,2024-02-10,Taiwan,Pizza Hut,117657.93496243819
S0158,2024-02-10,Taiwan,Pizza Hut,150485.75408633891
S0064,2024-02-10,Taiwan,Pizza Hut,211907.94770897791
S0259,2024-02-10,Taiwan,Pizza Hut,165591.298744856
S0214,2024-02-10,Taiwan,Pizza Hut,153517.31071156909
S0137,2024-02-10,Taiwan,Pizza Hut,152576.48586950052
S0237,2024-02-10,Taiwan,Pizza Hut,141412.86926289275
S0121,2024-02-10,Taiwan,Pizza Hut,150996.9049932808
S0003,2024-02-10,Taiwan,Pizza Hut,383654.77849393716
S0219,2024-02-10,Taiwan,Pizza Hut,125664.91322760117
S0171,2024-02-10,Taiwan,Pizza Hut,118309.17993522069
S0079,2024-02-10,Taiwan,Pizza Hut,174707.75797286653
S0264,2024-02-10,Taiwan,Pizza Hut,85556.348101611948
S0041,2024-02-10,Taiwan,Pizza Hut,186819.44770346643
S0166,2024-02-10,Taiwan,Pizza Hut,134526.72970764092
S0131,2024-02-10,Taiwan,Pizza Hut,101095.23920656138
S0288,2024-02-10,Taiwan,Pizza Hut,93329.044453072842
S0198,2024-02-10,Taiwan,Pizza Hut,144710.92842802155
S0229,2024-02-10,Taiwan,Pizza Hut,118872.63163585108
S0248,2024-02-10,Taiwan,Pizza Hut,136450.24533718982
S0173,2024-02-10,Taiwan,Pizza Hut,156751.37333950336
S0001,2024-02-10,Taiwan,Pizza Hut,48430.093467666229
S0196,2024-02-10,Taiwan,Pizza Hut,162102.90338376237
S0144,2024-02-10,Taiwan,Pizza Hut,203212.55685790523
S0123,2024-02-10,Taiwan,Pizza Hut,134019.29791466406
S0097,2024-02-10,Taiwan,Pizza Hut,218554.82824788606
S0036,2024-02-10,Taiwan,Pizza Hut,155623.36882316394
S0014,2024-02-10,Taiwan,Pizza Hut,190742.66849829705
S0253,2024-02-10,Taiwan,Pizza Hut,135680.64696289389
S0132,2024-02-10,Taiwan,Pizza Hut,185200.12425802753
S0033,2024-02-10,Taiwan,Pizza Hut,177995.98708126904
S0006,2024-02-10,Taiwan,Pizza Hut,170004.41941439649
S0284,2024-02-10,Taiwan,Pizza Hut,209106.50631476849
S0047,2024-02-10,Taiwan,Pizza Hut,268531.91810318234
S0053,2024-02-10,Taiwan,Pizza Hut,157311.11121617485
S0039,2024-02-10,Taiwan,Pizza Hut,228730.2130084832
S0266,2024-02-10,Taiwan,Pizza Hut,115369.21548772389
S0067,2024-02-10,Taiwan,Pizza Hut,187401.41632131013
S0127,2024-02-10,Taiwan,Pizza Hut,221615.50304005257
S0108,2024-02-10,Taiwan,Pizza Hut,188512.39292240527
S0174,2024-02-10,Taiwan,Pizza Hut,172062.78126648613
S0206,2024-02-10,Taiwan,Pizza Hut,103894.88924312883
S0087,2024-02-10,Taiwan,Pizza Hut,169605.79834770277
S0102,2024-02-10,Taiwan,Pizza Hut,177853.79980972339
S0265,2024-02-10,Taiwan,Pizza Hut,155041.9695238194
S0061,2024-02-10,Taiwan,Pizza Hut,202557.49970332958
S0078,2024-02-10,Taiwan,Pizza Hut,141086.54767488636
S0167,2024-02-10,Taiwan,Pizza Hut,110818.89267627806
S0098,2024-02-10,Taiwan,Pizza Hut,250726.37461493327
S0209,2024-02-10,Taiwan,Pizza Hut,113541.25385938428
S0287,2024-02-10,Taiwan,Pizza Hut,75261.181652809508
S0069,2024-02-10,Taiwan,Pizza Hut,223448.941582444
S0175,2024-02-10,Taiwan,Pizza Hut,161112.5158675951
S0299,2024-02-10,Taiwan,Pizza Hut,53842.891307181191
S0043,2024-02-10,Taiwan,Pizza Hut,180990.51227909396
S0794,2024-02-10,Taiwan,Pizza Hut,65033.224131355033
S0062,2024-02-10,Taiwan,Pizza Hut,198553.10899884836
S0051,2024-02-10,Taiwan,Pizza Hut,150247.31122267363
S0059,2024-02-10,Taiwan,Pizza Hut,232953.70173010064
S0281,2024-02-10,Taiwan,Pizza Hut,79283.762544013793
S0004,2024-02-10,Taiwan,Pizza Hut,163098.61074960997
S0182,2024-02-10,Taiwan,Pizza Hut,318533.84332213469
S0199,2024-02-10,Taiwan,Pizza Hut,152554.35240782439
S0092,2024-02-10,Taiwan,Pizza Hut,172676.75742718033
S0068,2024-02-10,Taiwan,Pizza Hut,208845.82348049321
S0269,2024-02-10,Taiwan,Pizza Hut,86780.553066530862
S0150,2024-02-10,Taiwan,Pizza Hut,104082.82894953329
S0274,2024-02-10,Taiwan,Pizza Hut,128189.7258768204
S0215,2024-02-10,Taiwan,Pizza Hut,115281.9655456233
S0106,2024-02-10,Taiwan,Pizza Hut,187348.04013487985
S0285,2024-02-10,Taiwan,Pizza Hut,80299.922419210488
S0010,2024-02-10,Taiwan,Pizza Hut,205998.26463368657
S0044,2024-02-10,Taiwan,Pizza Hut,207946.19719032696
S0268,2024-02-10,Taiwan,Pizza Hut,149356.7561152658
S0072,2024-02-10,Taiwan,Pizza Hut,214813.73030603561
S0114,2024-02-10,Taiwan,Pizza Hut,170714.84475155434
S0184,2024-02-10,Taiwan,Pizza Hut,116815.86789406832
S0101,2024-02-10,Taiwan,Pizza Hut,190006.10498674135
S0058,2024-02-10,Taiwan,Pizza Hut,138626.21788525459
S0018,2024-02-10,Taiwan,Pizza Hut,195850.94710542783
S0066,2024-02-10,Taiwan,Pizza Hut,194932.54116247507
S0239,2024-02-10,Taiwan,Pizza Hut,144693.49870311105
S0255,2024-02-10,Taiwan,Pizza Hut,168356.4185197067
S0119,2024-02-10,Taiwan,Pizza Hut,179160.07873966877
S0031,2024-02-10,Taiwan,Pizza Hut,129145.55939413176
S0251,2024-02-10,Taiwan,Pizza Hut,156634.01583815759
S0202,2024-02-10,Taiwan,Pizza Hut,143565.98014081031
S0306,2024-02-10,Taiwan,Pizza Hut,51567.749226274551
S0260,2024-02-10,Taiwan,Pizza Hut,150540.95658591963
S0013,2024-02-10,Taiwan,Pizza Hut,166376.40533862083
S0295,2024-02-10,Taiwan,Pizza Hut,102532.90804383505
S0015,2024-02-10,Taiwan,Pizza Hut,190738.08710955794
S0212,2024-02-10,Taiwan,Pizza Hut,196932.07710529
S0021,2024-02-10,Taiwan,Pizza Hut,211467.66620296883
S0236,2024-02-10,Taiwan,Pizza Hut,110671.39261738202
S0026,2024-02-10,Taiwan,Pizza Hut,189925.70266431122
S0077,2024-02-10,Taiwan,Pizza Hut,234526.70530291647
S0145,2024-02-10,Taiwan,Pizza Hut,136014.77406215176
S0142,2024-02-10,Taiwan,Pizza Hut,121170.94887517515
S0104,2024-02-10,Taiwan,Pizza Hut,125792.11986500598
S0169,2024-02-10,Taiwan,Pizza Hut,154891.25315249682
S0302,2024-02-10,Taiwan,Pizza Hut,61612.848613599934
S0019,2024-02-10,Taiwan,Pizza Hut,143401.84343612203
S0216,2024-02-10,Taiwan,Pizza Hut,110613.71514323445
S0242,2024-02-10,Taiwan,Pizza Hut,145890.75743571503
S0152,2024-02-10,Taiwan,Pizza Hut,161927.7443282679
S0204,2024-02-10,Taiwan,Pizza Hut,147177.10496756603
S0263,2024-02-10,Taiwan,Pizza Hut,167264.34454117791
S0168,2024-02-10,Taiwan,Pizza Hut,139414.55749065275
S0291,2024-02-10,Taiwan,Pizza Hut,75545.128261490565
S0228,2024-02-10,Taiwan,Pizza Hut,143253.90204511015
S0045,2024-02-10,Taiwan,Pizza Hut,243829.63104593029
S0082,2024-02-10,Taiwan,Pizza Hut,258259.58348822471
S0133,2024-02-10,Taiwan,Pizza Hut,139017.2293659827
S0249,2024-02-10,Taiwan,Pizza Hut,129726.58708108039
S0086,2024-02-10,Taiwan,Pizza Hut,199721.38355853915
