Store_ID,T_Date,Region,Brand,NetAmount_Local
S0435,2024-03-22,Vietnam,Pizza Hut,6956264.61
S0354,2024-03-22,Vietnam,Pizza Hut,8194307.74
S0480,2024-03-22,Vietnam,Pizza Hut,24566300.45
S0427,2024-03-22,Vietnam,Pizza Hut,9531265.7
S0439,2024-03-22,Vietnam,Pizza Hut,18759771.73
S0387,2024-03-22,Vietnam,Pizza Hut,16584153.51
S0383,2024-03-22,Vietnam,Pizza Hut,16077743.22
S0347,2024-03-22,Vietnam,Pizza Hut,4191962.6
S0430,2024-03-22,Vietnam,Pizza Hut,16721034.61
S0409,2024-03-22,Vietnam,Pizza Hut,10893395.97
S0396,2024-03-22,Vietnam,Pizza Hut,21052310.32
S0367,2024-03-22,Vietnam,Pizza Hut,4512052.08
S0418,2024-03-22,Vietnam,Pizza Hut,9347235.49
S0363,2025-03-12,Vietnam,Pizza Hut,10892536.06
S0461,2025-03-12,Vietnam,Pizza Hut,12786011.91
S0394,2025-03-12,Vietnam,Pizza Hut,28640110.71
S0347,2025-03-12,Vietnam,Pizza Hut,5216387.44
S0460,2025-03-12,Vietnam,Pizza Hut,13466586.02
S0359,2025-03-12,Vietnam,Pizza Hut,12585526.3
S0405,2025-03-12,Vietnam,Pizza Hut,6044744.32
S0366,2025-03-12,Vietnam,Pizza Hut,10618696.37
S0415,2025-03-12,Vietnam,Pizza Hut,11676462.73
S0499,2025-03-12,Vietnam,Pizza Hut,9723281.72
S0447,2025-03-12,Vietnam,Pizza Hut,10564736.04
S0412,2025-03-12,Vietnam,Pizza Hut,8012115.21
S0420,2025-03-12,Vietnam,Pizza Hut,8064471.64
S0380,2025-03-12,Vietnam,Pizza Hut,9045711.4
S0452,2024-03-01,Vietnam,Pizza Hut,9316194.81
S0352,2024-03-01,Vietnam,Pizza Hut,18612926.8
S0446,2024-03-01,Vietnam,Pizza Hut,9703773.97
S0397,2024-03-01,Vietnam,Pizza Hut,42182970.26
S0361,2024-03-01,Vietnam,Pizza Hut,14895848.26
S0379,2024-03-01,Vietnam,Pizza Hut,16904251.74
S0411,2024-03-01,Vietnam,Pizza Hut,16249669.27
S0390,2024-03-01,Vietnam,Pizza Hut,18049940.47
S0384,2024-03-01,Vietnam,Pizza Hut,20329942.65
S0392,2024-03-01,Vietnam,Pizza Hut,15810898.82
S0391,2024-03-01,Vietnam,Pizza Hut,11566330.0
S0383,2024-03-01,Vietnam,Pizza Hut,16451621.13
S0389,2024-03-01,Vietnam,Pizza Hut,10457811.32
S0442,2024-03-01,Vietnam,Pizza Hut,17850199.86
S0447,2024-03-01,Vietnam,Pizza Hut,8772292.13
S0357,2024-03-01,Vietnam,Pizza Hut,16784322.67
S0377,2024-03-01,Vietnam,Pizza Hut,2888434.75
S0370,2024-03-01,Vietnam,Pizza Hut,7903879.01
S0418,2024-03-01,Vietnam,Pizza Hut,13886249.47
S0460,2025-02-20,Vietnam,Pizza Hut,12576189.72
S0448,2025-02-20,Vietnam,Pizza Hut,11616928.04
S0357,2025-02-20,Vietnam,Pizza Hut,12351580.51
S0452,2025-02-20,Vietnam,Pizza Hut,11302906.06
S0465,2025-02-20,Vietnam,Pizza Hut,11934830.85
S0475,2025-02-20,Vietnam,Pizza Hut,19935859.61
S0358,2025-02-20,Vietnam,Pizza Hut,7563863.33
S0361,2025-02-20,Vietnam,Pizza Hut,7079014.99
S0411,2025-02-20,Vietnam,Pizza Hut,13282793.18
S0392,2025-02-20,Vietnam,Pizza Hut,13456237.73
S0374,2025-02-20,Vietnam,Pizza Hut,16893275.05
S0506,2025-02-20,Vietnam,Pizza Hut,13516535.83
S0373,2025-02-20,Vietnam,Pizza Hut,17178262.08
S0463,2025-02-20,Vietnam,Pizza Hut,5492650.37
S0401,2025-02-23,Vietnam,Pizza Hut,19611363.6
S0382,2025-02-23,Vietnam,Pizza Hut,40694660.94
S0429,2025-02-23,Vietnam,Pizza Hut,17471587.41
S0403,2025-02-23,Vietnam,Pizza Hut,20695101.23
S0402,2025-02-23,Vietnam,Pizza Hut,28666333.53
S0362,2025-02-23,Vietnam,Pizza Hut,27653538.04
S0451,2025-02-23,Vietnam,Pizza Hut,18453924.55
S0509,2025-02-23,Vietnam,Pizza Hut,35418248.77
S0450,2025-02-23,Vietnam,Pizza Hut,33106155.81
S0407,2025-02-23,Vietnam,Pizza Hut,41256255.33
S0368,2025-02-23,Vietnam,Pizza Hut,11124634.25
S0440,2025-02-23,Vietnam,Pizza Hut,71618906.37
S0354,2025-02-23,Vietnam,Pizza Hut,14671687.24
S0420,2025-02-23,Vietnam,Pizza Hut,23682225.39
S0376,2025-03-21,Vietnam,Pizza Hut,4651314.21
S0346,2025-03-21,Vietnam,Pizza Hut,6126070.05
S0456,2025-03-21,Vietnam,Pizza Hut,19894534.04
S0452,2025-03-21,Vietnam,Pizza Hut,13349391.49
S0356,2025-03-21,Vietnam,Pizza Hut,23598267.81
S0390,2025-03-21,Vietnam,Pizza Hut,26127711.19
S0443,2025-03-21,Vietnam,Pizza Hut,25647702.3
S0357,2025-03-21,Vietnam,Pizza Hut,23213615.05
S0373,2025-03-21,Vietnam,Pizza Hut,16034034.32
S0392,2025-03-21,Vietnam,Pizza Hut,14640387.15
S0375,2025-03-21,Vietnam,Pizza Hut,10019920.19
S0361,2025-03-21,Vietnam,Pizza Hut,9367910.36
S0402,2025-03-21,Vietnam,Pizza Hut,10994237.6
S0374,2025-03-21,Vietnam,Pizza Hut,14735811.12
S0460,2025-03-21,Vietnam,Pizza Hut,16148551.33
S0345,2025-03-21,Vietnam,Pizza Hut,7124065.02
S0463,2025-03-21,Vietnam,Pizza Hut,11801088.48
S0372,2025-03-03,Vietnam,Pizza Hut,11810620.3
S0401,2025-03-03,Vietnam,Pizza Hut,7421204.05
S0461,2025-03-03,Vietnam,Pizza Hut,8243971.19
S0412,2025-03-03,Vietnam,Pizza Hut,7709045.21
S0368,2025-03-03,Vietnam,Pizza Hut,4520925.04
S0381,2025-03-03,Vietnam,Pizza Hut,16427645.14
S0382,2025-03-03,Vietnam,Pizza Hut,18841240.96
S0433,2025-03-03,Vietnam,Pizza Hut,16222313.74
S0448,2025-03-03,Vietnam,Pizza Hut,8185938.15
S0449,2025-03-03,Vietnam,Pizza Hut,13997373.32
S0462,2025-03-03,Vietnam,Pizza Hut,13619699.65
S0379,2025-03-03,Vietnam,Pizza Hut,8654182.66
S0390,2025-03-03,Vietnam,Pizza Hut,12130412.81
S0371,2025-03-03,Vietnam,Pizza Hut,8602782.94
S0406,2025-03-03,Vietnam,Pizza Hut,5243128.81
S0489,2025-03-03,Vietnam,Pizza Hut,12342222.95
S0377,2025-03-03,Vietnam,Pizza Hut,3978419.39
S0418,2025-02-28,Vietnam,Pizza Hut,13781065.26
S0429,2025-02-28,Vietnam,Pizza Hut,10535991.61
S0507,2025-02-28,Vietnam,Pizza Hut,12759401.05
S0371,2025-02-28,Vietnam,Pizza Hut,16497769.59
S0406,2025-02-28,Vietnam,Pizza Hut,7831005.53
S0365,2025-02-28,Vietnam,Pizza Hut,8251744.97
S0358,2025-02-28,Vietnam,Pizza Hut,9722473.5
S0465,2025-02-28,Vietnam,Pizza Hut,14096543.14
S0381,2025-02-28,Vietnam,Pizza Hut,9384046.64
S0489,2024-03-18,Vietnam,Pizza Hut,10936176.65
S0383,2024-03-18,Vietnam,Pizza Hut,9926640.21
S0475,2024-03-18,Vietnam,Pizza Hut,10945824.05
S0403,2024-03-18,Vietnam,Pizza Hut,4789080.77
S0405,2024-03-18,Vietnam,Pizza Hut,3658549.94
S0386,2024-03-18,Vietnam,Pizza Hut,4547591.7
S0430,2024-03-18,Vietnam,Pizza Hut,8709139.67
S0363,2024-03-18,Vietnam,Pizza Hut,4872754.23
S0453,2024-03-18,Vietnam,Pizza Hut,4012953.87
S0435,2024-03-18,Vietnam,Pizza Hut,5922718.81
S0469,2024-03-18,Vietnam,Pizza Hut,7959694.42
S0418,2024-03-18,Vietnam,Pizza Hut,5979823.16
S0359,2024-03-18,Vietnam,Pizza Hut,14077474.13
S0465,2024-03-18,Vietnam,Pizza Hut,10149172.43
S0358,2024-03-18,Vietnam,Pizza Hut,4592374.05
S0388,2025-02-10,Vietnam,Pizza Hut,17173412.55
S0462,2025-02-10,Vietnam,Pizza Hut,12302742.77
S0413,2025-02-10,Vietnam,Pizza Hut,9659893.51
S0430,2025-02-10,Vietnam,Pizza Hut,11571869.95
S0409,2025-02-10,Vietnam,Pizza Hut,9202083.92
S0372,2025-02-10,Vietnam,Pizza Hut,12249322.84
S0360,2025-02-10,Vietnam,Pizza Hut,6110702.7
S0421,2025-02-10,Vietnam,Pizza Hut,3329690.89
S0446,2025-02-10,Vietnam,Pizza Hut,7794775.04
S0499,2025-02-10,Vietnam,Pizza Hut,5878950.48
S0390,2025-02-10,Vietnam,Pizza Hut,10196499.8
S0418,2025-02-10,Vietnam,Pizza Hut,11955390.86
S0414,2025-02-10,Vietnam,Pizza Hut,1346990.12
S0373,2025-02-10,Vietnam,Pizza Hut,13371500.27
S0365,2025-02-10,Vietnam,Pizza Hut,8453774.99
S0388,2024-03-20,Vietnam,Pizza Hut,11390215.4
S0420,2024-03-20,Vietnam,Pizza Hut,7238460.85
S0387,2024-03-20,Vietnam,Pizza Hut,6189276.19
S0421,2024-03-20,Vietnam,Pizza Hut,8526600.56
S0352,2024-03-20,Vietnam,Pizza Hut,16418846.63
S0361,2024-03-20,Vietnam,Pizza Hut,13026376.66
S0434,2024-03-20,Vietnam,Pizza Hut,7345134.31
S0446,2024-03-20,Vietnam,Pizza Hut,12875264.94
S0359,2024-03-20,Vietnam,Pizza Hut,8877860.24
S0369,2024-03-20,Vietnam,Pizza Hut,16212686.94
S0410,2024-03-20,Vietnam,Pizza Hut,7639373.81
S0442,2024-03-20,Vietnam,Pizza Hut,12902567.49
S0406,2024-03-20,Vietnam,Pizza Hut,7443431.49
S0404,2024-03-20,Vietnam,Pizza Hut,10729899.6
S0344,2024-03-20,Vietnam,Pizza Hut,9833305.39
S0506,2024-03-20,Vietnam,Pizza Hut,16544007.57
S0373,2024-03-20,Vietnam,Pizza Hut,15204283.53
S0414,2024-03-20,Vietnam,Pizza Hut,2074968.72
S0464,2024-03-15,Vietnam,Pizza Hut,8138845.93
S0403,2024-03-15,Vietnam,Pizza Hut,10641252.45
S0436,2024-03-15,Vietnam,Pizza Hut,9187388.51
S0423,2024-03-15,Vietnam,Pizza Hut,21269721.6
S0485,2024-03-15,Vietnam,Pizza Hut,15829945.64
S0442,2024-03-15,Vietnam,Pizza Hut,13864745.01
S0459,2024-03-15,Vietnam,Pizza Hut,10418114.35
S0358,2024-03-15,Vietnam,Pizza Hut,9845359.0
S0373,2024-03-15,Vietnam,Pizza Hut,11828142.28
S0432,2024-03-15,Vietnam,Pizza Hut,12078401.94
S0415,2024-03-15,Vietnam,Pizza Hut,9779350.21
S0370,2024-03-15,Vietnam,Pizza Hut,12165737.76
S0507,2024-03-15,Vietnam,Pizza Hut,12324852.91
S0488,2024-03-15,Vietnam,Pizza Hut,3403090.49
S0365,2024-03-15,Vietnam,Pizza Hut,13106534.66
S0456,2024-03-15,Vietnam,Pizza Hut,16229109.49
S0414,2024-03-15,Vietnam,Pizza Hut,2397924.23
S0409,2024-03-24,Vietnam,Pizza Hut,16368418.11
S0373,2024-03-24,Vietnam,Pizza Hut,22467547.09
S0505,2024-03-24,Vietnam,Pizza Hut,34045560.62
S0457,2024-03-24,Vietnam,Pizza Hut,12482518.59
S0454,2024-03-24,Vietnam,Pizza Hut,13537269.61
S0488,2024-03-24,Vietnam,Pizza Hut,20435894.42
S0362,2024-03-24,Vietnam,Pizza Hut,27826893.97
S0426,2024-03-24,Vietnam,Pizza Hut,26686830.59
S0425,2024-03-24,Vietnam,Pizza Hut,19606229.99
S0353,2024-03-24,Vietnam,Pizza Hut,16666651.28
S0432,2024-03-24,Vietnam,Pizza Hut,32555852.46
S0364,2024-03-24,Vietnam,Pizza Hut,19163973.71
S0434,2024-03-24,Vietnam,Pizza Hut,21995398.1
S0371,2024-03-24,Vietnam,Pizza Hut,15625490.55
S0365,2024-03-24,Vietnam,Pizza Hut,13938218.83
S0429,2024-03-24,Vietnam,Pizza Hut,22187623.4
S0346,2024-03-24,Vietnam,Pizza Hut,13829004.54
S0490,2024-03-24,Vietnam,Pizza Hut,29303217.21
S0468,2024-03-24,Vietnam,Pizza Hut,17452616.3
S0383,2024-03-21,Vietnam,Pizza Hut,10473729.57
S0397,2024-03-21,Vietnam,Pizza Hut,17483805.1
S0388,2024-03-21,Vietnam,Pizza Hut,14047672.87
S0419,2024-03-21,Vietnam,Pizza Hut,10315108.27
S0382,2024-03-21,Vietnam,Pizza Hut,16960825.47
S0392,2024-03-21,Vietnam,Pizza Hut,11002070.7
S0367,2024-03-21,Vietnam,Pizza Hut,4282512.69
S0396,2024-03-21,Vietnam,Pizza Hut,14445759.07
S0469,2024-03-21,Vietnam,Pizza Hut,13252612.82
S0499,2024-03-21,Vietnam,Pizza Hut,9642768.53
S0485,2024-03-21,Vietnam,Pizza Hut,7950905.08
S0460,2024-03-21,Vietnam,Pizza Hut,8809966.87
S0364,2024-03-21,Vietnam,Pizza Hut,5731619.63
S0490,2024-03-21,Vietnam,Pizza Hut,10612506.67
S0501,2024-02-27,Vietnam,Pizza Hut,11849049.21
S0506,2024-02-27,Vietnam,Pizza Hut,11883451.84
S0376,2024-02-27,Vietnam,Pizza Hut,3117220.03
S0413,2024-02-27,Vietnam,Pizza Hut,6807226.72
S0494,2024-02-27,Vietnam,Pizza Hut,8900975.74
S0397,2024-02-27,Vietnam,Pizza Hut,21305376.21
S0475,2024-02-27,Vietnam,Pizza Hut,7807151.21
S0405,2024-02-27,Vietnam,Pizza Hut,3705669.81
S0409,2024-02-27,Vietnam,Pizza Hut,7818629.31
S0489,2024-02-27,Vietnam,Pizza Hut,12134576.0
S0354,2024-02-27,Vietnam,Pizza Hut,4618071.62
S0395,2024-02-27,Vietnam,Pizza Hut,8576443.05
S0346,2024-02-27,Vietnam,Pizza Hut,2290845.58
S0404,2024-03-14,Vietnam,Pizza Hut,10129538.33
S0410,2024-03-14,Vietnam,Pizza Hut,6311676.61
S0464,2024-03-14,Vietnam,Pizza Hut,6000065.32
S0502,2024-03-14,Vietnam,Pizza Hut,19287673.16
S0509,2024-03-14,Vietnam,Pizza Hut,22306211.88
S0419,2024-03-14,Vietnam,Pizza Hut,9063684.96
S0382,2024-03-14,Vietnam,Pizza Hut,16063669.67
S0499,2024-03-14,Vietnam,Pizza Hut,12624308.66
S0442,2024-03-14,Vietnam,Pizza Hut,13317530.26
S0401,2024-03-14,Vietnam,Pizza Hut,10390636.49
S0365,2024-03-14,Vietnam,Pizza Hut,11150313.07
S0347,2024-03-14,Vietnam,Pizza Hut,2703988.1
S0489,2024-03-14,Vietnam,Pizza Hut,14451750.15
S0488,2024-03-14,Vietnam,Pizza Hut,6068576.56
S0433,2024-03-14,Vietnam,Pizza Hut,9752355.88
S0377,2024-03-14,Vietnam,Pizza Hut,3673480.3
S0353,2024-03-14,Vietnam,Pizza Hut,13885604.34
S0449,2024-03-14,Vietnam,Pizza Hut,9256656.49
S0422,2024-03-14,Vietnam,Pizza Hut,4335826.12
S0416,2024-03-14,Vietnam,Pizza Hut,6016344.94
S0450,2024-03-06,Vietnam,Pizza Hut,9200000.72
S0409,2024-03-06,Vietnam,Pizza Hut,6364624.52
S0391,2024-03-06,Vietnam,Pizza Hut,4969181.75
S0493,2024-03-06,Vietnam,Pizza Hut,7287481.29
S0382,2024-03-06,Vietnam,Pizza Hut,22058033.84
S0424,2024-03-06,Vietnam,Pizza Hut,12853946.8
S0377,2024-03-06,Vietnam,Pizza Hut,5797915.44
S0387,2024-03-06,Vietnam,Pizza Hut,14422027.8
S0381,2024-03-06,Vietnam,Pizza Hut,6262582.37
S0503,2024-03-06,Vietnam,Pizza Hut,7525759.75
S0399,2024-03-06,Vietnam,Pizza Hut,18913587.11
S0496,2024-03-06,Vietnam,Pizza Hut,10840908.05
S0455,2024-03-06,Vietnam,Pizza Hut,6499427.67
S0457,2024-03-06,Vietnam,Pizza Hut,8239002.91
S0365,2024-03-06,Vietnam,Pizza Hut,10238497.21
S0392,2024-03-06,Vietnam,Pizza Hut,16229083.5
S0375,2024-03-06,Vietnam,Pizza Hut,6188691.09
S0403,2024-03-06,Vietnam,Pizza Hut,8073148.79
S0360,2024-03-06,Vietnam,Pizza Hut,10447061.92
S0345,2024-03-06,Vietnam,Pizza Hut,3350156.87
S0418,2024-03-06,Vietnam,Pizza Hut,4883962.18
S0414,2024-03-06,Vietnam,Pizza Hut,2942470.83
S0360,2025-03-11,Vietnam,Pizza Hut,7586698.76
S0507,2025-03-11,Vietnam,Pizza Hut,7310089.4
S0442,2025-03-11,Vietnam,Pizza Hut,10159878.01
S0382,2025-03-11,Vietnam,Pizza Hut,18470797.33
S0432,2025-03-11,Vietnam,Pizza Hut,12997244.95
S0433,2025-03-11,Vietnam,Pizza Hut,8599147.5
S0419,2025-03-11,Vietnam,Pizza Hut,11408416.06
S0408,2025-03-11,Vietnam,Pizza Hut,9725901.28
S0374,2025-03-11,Vietnam,Pizza Hut,12688791.66
S0394,2025-03-11,Vietnam,Pizza Hut,16168433.48
S0499,2025-03-11,Vietnam,Pizza Hut,7482566.47
S0366,2025-03-11,Vietnam,Pizza Hut,13262917.69
S0461,2025-03-11,Vietnam,Pizza Hut,7941651.41
S0463,2025-03-11,Vietnam,Pizza Hut,4283524.59
S0389,2025-03-02,Vietnam,Pizza Hut,28543731.11
S0390,2025-03-02,Vietnam,Pizza Hut,38112371.28
S0442,2025-03-02,Vietnam,Pizza Hut,20970720.11
S0462,2025-03-02,Vietnam,Pizza Hut,26309649.95
S0388,2025-03-02,Vietnam,Pizza Hut,45917585.87
S0362,2025-03-02,Vietnam,Pizza Hut,32492740.88
S0355,2025-03-02,Vietnam,Pizza Hut,62018137.33
S0465,2025-03-02,Vietnam,Pizza Hut,34537331.28
S0505,2025-03-02,Vietnam,Pizza Hut,36621149.07
S0363,2025-03-02,Vietnam,Pizza Hut,10428523.13
S0412,2025-03-02,Vietnam,Pizza Hut,19823122.87
S0421,2025-03-02,Vietnam,Pizza Hut,12235703.97
S0346,2025-03-02,Vietnam,Pizza Hut,22044732.8
S0354,2025-03-02,Vietnam,Pizza Hut,16108200.9
S0414,2025-03-02,Vietnam,Pizza Hut,8030589.85
S0402,2025-02-17,Vietnam,Pizza Hut,9982574.63
S0410,2025-02-17,Vietnam,Pizza Hut,8042941.61
S0433,2025-02-17,Vietnam,Pizza Hut,9364306.64
S0456,2025-02-17,Vietnam,Pizza Hut,17945501.19
S0448,2025-02-17,Vietnam,Pizza Hut,7218819.9
S0468,2025-02-17,Vietnam,Pizza Hut,4770775.47
S0465,2025-02-17,Vietnam,Pizza Hut,13658116.52
S0368,2025-02-17,Vietnam,Pizza Hut,2740695.42
S0501,2025-03-20,Vietnam,Pizza Hut,13559434.55
S0502,2025-03-20,Vietnam,Pizza Hut,12265448.34
S0387,2025-03-20,Vietnam,Pizza Hut,4712086.46
S0397,2025-03-20,Vietnam,Pizza Hut,32785512.07
S0364,2025-03-20,Vietnam,Pizza Hut,7466455.22
S0450,2025-03-20,Vietnam,Pizza Hut,9392863.37
S0402,2025-03-20,Vietnam,Pizza Hut,13025009.48
S0429,2025-03-20,Vietnam,Pizza Hut,6959754.86
S0396,2025-03-20,Vietnam,Pizza Hut,19075830.83
S0466,2025-03-20,Vietnam,Pizza Hut,11350180.8
S0366,2025-03-20,Vietnam,Pizza Hut,14778703.81
S0404,2025-03-20,Vietnam,Pizza Hut,11528361.78
S0376,2025-03-20,Vietnam,Pizza Hut,4086509.51
S0400,2025-03-20,Vietnam,Pizza Hut,9352569.2
S0489,2025-03-20,Vietnam,Pizza Hut,21980038.13
S0407,2025-03-01,Vietnam,Pizza Hut,33734776.78
S0425,2025-03-01,Vietnam,Pizza Hut,15897656.1
S0448,2025-03-01,Vietnam,Pizza Hut,17851303.98
S0460,2025-03-01,Vietnam,Pizza Hut,22071661.69
S0462,2025-03-01,Vietnam,Pizza Hut,23858036.6
S0388,2025-03-01,Vietnam,Pizza Hut,31925922.57
S0420,2025-03-01,Vietnam,Pizza Hut,22471550.42
S0468,2025-03-01,Vietnam,Pizza Hut,12566174.93
S0363,2025-03-01,Vietnam,Pizza Hut,13301027.12
S0419,2025-03-01,Vietnam,Pizza Hut,13189436.22
S0466,2025-03-01,Vietnam,Pizza Hut,17240189.49
S0362,2025-03-01,Vietnam,Pizza Hut,27565524.28
S0507,2025-03-01,Vietnam,Pizza Hut,13470136.39
S0372,2025-03-01,Vietnam,Pizza Hut,14213276.65
S0414,2025-03-01,Vietnam,Pizza Hut,5914202.66
S0347,2025-03-01,Vietnam,Pizza Hut,11963527.07
S0410,2025-03-01,Vietnam,Pizza Hut,17133730.98
S0507,2024-03-11,Vietnam,Pizza Hut,7267258.8
S0489,2024-03-11,Vietnam,Pizza Hut,15527689.11
S0401,2024-03-11,Vietnam,Pizza Hut,8446904.68
S0450,2024-03-11,Vietnam,Pizza Hut,9691215.17
S0414,2024-03-11,Vietnam,Pizza Hut,1631513.33
S0433,2024-03-11,Vietnam,Pizza Hut,7664081.44
S0442,2024-03-11,Vietnam,Pizza Hut,10209195.0
S0381,2024-03-11,Vietnam,Pizza Hut,8685149.09
S0347,2024-03-11,Vietnam,Pizza Hut,2591305.09
S0389,2024-03-11,Vietnam,Pizza Hut,6747514.59
S0445,2024-03-11,Vietnam,Pizza Hut,8661915.48
S0354,2024-03-11,Vietnam,Pizza Hut,2132173.35
S0345,2024-03-11,Vietnam,Pizza Hut,1823461.42
S0407,2024-03-11,Vietnam,Pizza Hut,18360088.57
S0371,2024-03-11,Vietnam,Pizza Hut,5697908.4
S0448,2024-03-11,Vietnam,Pizza Hut,3626784.41
S0450,2024-02-16,Vietnam,Pizza Hut,16114680.69
S0509,2024-02-16,Vietnam,Pizza Hut,57834691.29
S0447,2024-02-16,Vietnam,Pizza Hut,20112133.71
S0383,2024-02-16,Vietnam,Pizza Hut,20163083.4
S0358,2024-02-16,Vietnam,Pizza Hut,15552537.41
S0461,2024-02-16,Vietnam,Pizza Hut,19937060.94
S0449,2024-02-16,Vietnam,Pizza Hut,15608377.96
S0434,2024-02-16,Vietnam,Pizza Hut,11060128.42
S0363,2024-02-16,Vietnam,Pizza Hut,17966583.22
S0417,2024-02-16,Vietnam,Pizza Hut,12143613.67
S0376,2024-02-16,Vietnam,Pizza Hut,6354515.57
S0411,2024-02-16,Vietnam,Pizza Hut,19791738.11
S0468,2024-02-16,Vietnam,Pizza Hut,19293325.93
S0407,2024-02-16,Vietnam,Pizza Hut,23920972.16
S0346,2024-02-16,Vietnam,Pizza Hut,11631438.48
S0414,2024-02-16,Vietnam,Pizza Hut,4192942.63
S0455,2024-02-16,Vietnam,Pizza Hut,6403351.85
S0384,2025-03-14,Vietnam,Pizza Hut,19074369.49
S0405,2025-03-14,Vietnam,Pizza Hut,8299438.66
S0417,2025-03-14,Vietnam,Pizza Hut,14300149.88
S0418,2025-03-14,Vietnam,Pizza Hut,9683535.96
S0425,2025-03-14,Vietnam,Pizza Hut,9974508.94
S0460,2025-03-14,Vietnam,Pizza Hut,13987179.25
S0389,2025-03-14,Vietnam,Pizza Hut,14028655.8
S0430,2025-03-14,Vietnam,Pizza Hut,14836837.32
S0387,2025-03-14,Vietnam,Pizza Hut,14257160.33
S0372,2025-03-14,Vietnam,Pizza Hut,17237940.04
S0421,2025-03-14,Vietnam,Pizza Hut,13725323.02
S0387,2024-03-23,Vietnam,Pizza Hut,26136204.42
S0417,2024-03-23,Vietnam,Pizza Hut,17458762.3
S0390,2024-03-23,Vietnam,Pizza Hut,47405490.99
S0393,2024-03-23,Vietnam,Pizza Hut,22929168.22
S0461,2024-03-23,Vietnam,Pizza Hut,19820462.4
S0372,2024-03-23,Vietnam,Pizza Hut,16494390.52
S0419,2024-03-23,Vietnam,Pizza Hut,17434635.83
S0459,2024-03-23,Vietnam,Pizza Hut,14260026.28
S0433,2024-03-23,Vietnam,Pizza Hut,21897815.24
S0452,2024-03-23,Vietnam,Pizza Hut,24186504.76
S0398,2024-03-23,Vietnam,Pizza Hut,21000768.11
S0344,2024-03-23,Vietnam,Pizza Hut,30230388.12
S0412,2024-03-23,Vietnam,Pizza Hut,10504246.2
S0378,2024-03-23,Vietnam,Pizza Hut,10561943.45
S0379,2024-02-13,Vietnam,Pizza Hut,75620063.78
S0424,2024-02-13,Vietnam,Pizza Hut,16920577.93
S0456,2024-02-13,Vietnam,Pizza Hut,26732458.35
S0467,2024-02-13,Vietnam,Pizza Hut,22840510.78
S0439,2024-02-13,Vietnam,Pizza Hut,24104217.61
S0433,2024-02-13,Vietnam,Pizza Hut,20942302.54
S0430,2024-02-13,Vietnam,Pizza Hut,29362620.91
S0403,2024-02-13,Vietnam,Pizza Hut,18732348.07
S0440,2024-02-13,Vietnam,Pizza Hut,87312666.13
S0368,2024-02-13,Vietnam,Pizza Hut,31794731.78
S0466,2024-02-13,Vietnam,Pizza Hut,25707280.28
S0460,2024-02-13,Vietnam,Pizza Hut,30205160.04
S0369,2024-02-13,Vietnam,Pizza Hut,43457346.6
S0378,2024-02-13,Vietnam,Pizza Hut,41298324.86
S0436,2024-02-13,Vietnam,Pizza Hut,20465324.07
S0353,2024-02-13,Vietnam,Pizza Hut,73525290.76
S0426,2024-02-13,Vietnam,Pizza Hut,26759471.95
S0395,2024-02-13,Vietnam,Pizza Hut,17242529.53
S0421,2024-02-13,Vietnam,Pizza Hut,59880022.65
S0418,2024-02-13,Vietnam,Pizza Hut,105268694.92
S0415,2024-03-08,Vietnam,Pizza Hut,16385617.14
S0346,2024-03-08,Vietnam,Pizza Hut,12330860.89
S0501,2024-03-08,Vietnam,Pizza Hut,24564287.0
S0452,2024-03-08,Vietnam,Pizza Hut,41922446.81
S0354,2024-03-08,Vietnam,Pizza Hut,10255644.76
S0443,2024-03-08,Vietnam,Pizza Hut,52599522.24
S0423,2024-03-08,Vietnam,Pizza Hut,56934728.16
S0369,2024-03-08,Vietnam,Pizza Hut,18830086.98
S0381,2024-03-08,Vietnam,Pizza Hut,38714031.04
S0503,2024-03-08,Vietnam,Pizza Hut,15467944.9
S0489,2024-03-08,Vietnam,Pizza Hut,39363123.41
S0458,2024-03-08,Vietnam,Pizza Hut,28626535.48
S0374,2024-03-08,Vietnam,Pizza Hut,28749843.0
S0459,2024-02-18,Vietnam,Pizza Hut,18028551.23
S0469,2024-02-18,Vietnam,Pizza Hut,51005793.95
S0382,2024-02-18,Vietnam,Pizza Hut,37325372.16
S0422,2024-02-18,Vietnam,Pizza Hut,6815077.71
S0403,2024-02-18,Vietnam,Pizza Hut,18633970.93
S0509,2024-02-18,Vietnam,Pizza Hut,34433026.55
S0434,2024-02-18,Vietnam,Pizza Hut,11979417.95
S0467,2024-02-18,Vietnam,Pizza Hut,22498098.51
S0357,2024-02-18,Vietnam,Pizza Hut,15957746.83
S0387,2024-02-18,Vietnam,Pizza Hut,25641379.67
S0413,2024-02-18,Vietnam,Pizza Hut,33020455.85
S0493,2025-03-06,Vietnam,Pizza Hut,20210801.55
S0399,2025-03-06,Vietnam,Pizza Hut,19967299.18
S0443,2025-03-06,Vietnam,Pizza Hut,23034362.21
S0382,2025-03-06,Vietnam,Pizza Hut,51252627.22
S0421,2025-03-06,Vietnam,Pizza Hut,8578187.84
S0388,2025-03-06,Vietnam,Pizza Hut,28078701.1
S0397,2025-03-06,Vietnam,Pizza Hut,45278313.07
S0441,2025-03-06,Vietnam,Pizza Hut,21886606.39
S0462,2025-03-06,Vietnam,Pizza Hut,17892918.51
